ThresholdType,CueType,T,N,K,P,Beta,Mu,Sigma,s,l,DOL,TaskSwitches,Loading,TimetoEq
Response Threshold,Task Demand,2,429,0.00102381004159356,0.74329433767383,9.22663791362242,0.0654882001796123,0.920195892609394,NaN,NaN,0.00289428741725981,1781674,-1315533.26337702,1
Satisfaction Threshold,Task Demand,2,429,0.00102381004159356,0.74329433767383,9.22663791362242,0.0654882001796123,0.920195892609394,NaN,NaN,0.275259599589978,34988,-437266.263377025,608
Composite Threshold,Task Demand,2,429,0.00102381004159356,0.74329433767383,9.22663791362242,0.0654882001796123,0.920195892609394,NaN,NaN,0.269185682423262,70854,-407175.263377025,3808
Random Choice,Task Demand,2,429,0.00102381004159356,0.74329433767383,9.22663791362242,0.0654882001796123,0.920195892609394,0.315729359732793,0.0213861312201163,0.00414875254784119,86938,-507372.263377025,1
Response Threshold,Task Completion,2,429,0.00102381004159356,0.74329433767383,9.22663791362242,0.0654882001796123,0.920195892609394,NaN,NaN,0.000149429778239673,1828762,-1283401.26337702,1
Satisfaction Threshold,Task Completion,2,429,0.00102381004159356,0.74329433767383,9.22663791362242,0.0654882001796123,0.920195892609394,NaN,NaN,0.294082304656542,6934,-383103.263377025,4347
Composite Threshold,Task Completion,2,429,0.00102381004159356,0.74329433767383,9.22663791362242,0.0654882001796123,0.920195892609394,NaN,NaN,0.275772198632354,17525,-379869.263377025,4532
Random Choice,Task Completion,2,429,0.00102381004159356,0.74329433767383,9.22663791362242,0.0654882001796123,0.920195892609394,0.25115743934638,0.950548515903869,0.000357987953184658,851444,-2066141.26337702,1
Response Threshold,Task Demand,4,820,0.0010980314067966,0.77388739132966,8.10885646743438,0.663484880136204,0.069862586802468,NaN,NaN,0.000480612252213012,3504961,-2216371.15129052,1
Satisfaction Threshold,Task Demand,4,820,0.0010980314067966,0.77388739132966,8.10885646743438,0.663484880136204,0.069862586802468,NaN,NaN,0.0800071180754252,209226,-844807.151290518,1
Composite Threshold,Task Demand,4,820,0.0010980314067966,0.77388739132966,8.10885646743438,0.663484880136204,0.069862586802468,NaN,NaN,0.0741493567727215,484096,-649678.151290518,3990
Random Choice,Task Demand,4,820,0.0010980314067966,0.77388739132966,8.10885646743438,0.663484880136204,0.069862586802468,0.358942044724408,0.0793898922503874,0.00294528518665119,533973,-1125523.15129052,1
Response Threshold,Task Completion,4,820,0.0010980314067966,0.77388739132966,8.10885646743438,0.663484880136204,0.069862586802468,NaN,NaN,0.000266961174926754,3579064,-2170053.15129052,1
Satisfaction Threshold,Task Completion,4,820,0.0010980314067966,0.77388739132966,8.10885646743438,0.663484880136204,0.069862586802468,NaN,NaN,0.203976586269937,27795,-443086.151290518,4742
Composite Threshold,Task Completion,4,820,0.0010980314067966,0.77388739132966,8.10885646743438,0.663484880136204,0.069862586802468,NaN,NaN,0.187024703322677,48460,-405506.151290518,4861
Random Choice,Task Completion,4,820,0.0010980314067966,0.77388739132966,8.10885646743438,0.663484880136204,0.069862586802468,0.201930884704519,0.529023832755226,0.00115126182924368,1197848,-3347263.15129052,1
Response Threshold,Task Demand,8,318,0.00151195686182537,0.71815820155862,5.75899094093478,0.859054453061154,0.970362757453762,NaN,NaN,0.00451639680676434,1263218,-382877.765754709,1
Satisfaction Threshold,Task Demand,8,318,0.00151195686182537,0.71815820155862,5.75899094093478,0.859054453061154,0.970362757453762,NaN,NaN,0.414994925770239,210031,-45105.765754709,3409
Composite Threshold,Task Demand,8,318,0.00151195686182537,0.71815820155862,5.75899094093478,0.859054453061154,0.970362757453762,NaN,NaN,0.431067880171193,219913,-63440.765754709,2616
Random Choice,Task Demand,8,318,0.00151195686182537,0.71815820155862,5.75899094093478,0.859054453061154,0.970362757453762,0.98951985400614,0.264834370920903,0.0016636917118137,664568,-7576.76575470902,4921
Response Threshold,Task Completion,8,318,0.00151195686182537,0.71815820155862,5.75899094093478,0.859054453061154,0.970362757453762,NaN,NaN,0.000596663877831174,1329651,-336698.765754709,1
Satisfaction Threshold,Task Completion,8,318,0.00151195686182537,0.71815820155862,5.75899094093478,0.859054453061154,0.970362757453762,NaN,NaN,0.173695207396635,241786,-101341.765754709,2195
Composite Threshold,Task Completion,8,318,0.00151195686182537,0.71815820155862,5.75899094093478,0.859054453061154,0.970362757453762,NaN,NaN,0.224556086326126,379248,-94434.765754709,2004
Random Choice,Task Completion,8,318,0.00151195686182537,0.71815820155862,5.75899094093478,0.859054453061154,0.970362757453762,0.556462735687715,0.14477878292243,0.00324629759731712,364766,255.23424529098,4900
Response Threshold,Task Demand,1,905,0.0197998752438399,0.651492407356985,4.30865013335859,0.655858574528034,0.713976615072994,NaN,NaN,Inf,352325,-3556.1522044114,335
Satisfaction Threshold,Task Demand,1,905,0.0197998752438399,0.651492407356985,4.30865013335859,0.655858574528034,0.713976615072994,NaN,NaN,Inf,2324027,918705.847795589,121
Composite Threshold,Task Demand,1,905,0.0197998752438399,0.651492407356985,4.30865013335859,0.655858574528034,0.713976615072994,NaN,NaN,Inf,337873,-3316.1522044114,191
Random Choice,Task Demand,1,905,0.0197998752438399,0.651492407356985,4.30865013335859,0.655858574528034,0.713976615072994,0.0561175497900959,0.841540754282218,Inf,475787,8550.8477955886,4198
Response Threshold,Task Completion,1,905,0.0197998752438399,0.651492407356985,4.30865013335859,0.655858574528034,0.713976615072994,NaN,NaN,Inf,849651,377545.847795589,210
Satisfaction Threshold,Task Completion,1,905,0.0197998752438399,0.651492407356985,4.30865013335859,0.655858574528034,0.713976615072994,NaN,NaN,Inf,2223871,1062483.84779559,124
Composite Threshold,Task Completion,1,905,0.0197998752438399,0.651492407356985,4.30865013335859,0.655858574528034,0.713976615072994,NaN,NaN,Inf,881374,279176.847795589,194
Random Choice,Task Completion,1,905,0.0197998752438399,0.651492407356985,4.30865013335859,0.655858574528034,0.713976615072994,0.0631224626946537,0.962161206375809,Inf,536974,4983.8477955886,4485
Response Threshold,Task Demand,2,763,0.00107233728171273,0.834395588990999,8.32157484856906,0.137934294583698,0.578371315918334,NaN,NaN,0.00185537123349282,3399404,-2232100.18277357,1
Satisfaction Threshold,Task Demand,2,763,0.00107233728171273,0.834395588990999,8.32157484856906,0.137934294583698,0.578371315918334,NaN,NaN,0.25702197462833,60986,-639729.182773571,4516
Composite Threshold,Task Demand,2,763,0.00107233728171273,0.834395588990999,8.32157484856906,0.137934294583698,0.578371315918334,NaN,NaN,0.250503564978129,133948,-532864.182773571,4799
Random Choice,Task Demand,2,763,0.00107233728171273,0.834395588990999,8.32157484856906,0.137934294583698,0.578371315918334,0.919775101863024,0.548110317101758,0.000203516682518044,2620159,-1878876.18277357,1
Response Threshold,Task Completion,2,763,0.00107233728171273,0.834395588990999,8.32157484856906,0.137934294583698,0.578371315918334,NaN,NaN,0.000122605818141609,3470771,-2189362.18277357,1
Satisfaction Threshold,Task Completion,2,763,0.00107233728171273,0.834395588990999,8.32157484856906,0.137934294583698,0.578371315918334,NaN,NaN,0.238531322176251,49170,-604498.182773571,3822
Composite Threshold,Task Completion,2,763,0.00107233728171273,0.834395588990999,8.32157484856906,0.137934294583698,0.578371315918334,NaN,NaN,0.227599799913559,162008,-588981.182773571,3960
Random Choice,Task Completion,2,763,0.00107233728171273,0.834395588990999,8.32157484856906,0.137934294583698,0.578371315918334,0.0225460901457163,0.216254303298469,0.00717160071675048,156020,-3909200.18277357,1
Response Threshold,Task Demand,4,286,0.0127530150594747,0.666888385330453,5.53738645820307,0.140555218761955,0.623735973307109,NaN,NaN,0.552415684809024,177866,-1235.41603160481,368
Satisfaction Threshold,Task Demand,4,286,0.0127530150594747,0.666888385330453,5.53738645820307,0.140555218761955,0.623735973307109,NaN,NaN,0.00191632949479741,704378,238956.583968395,131
Composite Threshold,Task Demand,4,286,0.0127530150594747,0.666888385330453,5.53738645820307,0.140555218761955,0.623735973307109,NaN,NaN,0.710039791668672,137373,-1131.41603160481,139
Random Choice,Task Demand,4,286,0.0127530150594747,0.666888385330453,5.53738645820307,0.140555218761955,0.623735973307109,0.0824170484328656,0.753754304349695,0.00222805847584527,212386,6174.58396839519,3963
Response Threshold,Task Completion,4,286,0.0127530150594747,0.666888385330453,5.53738645820307,0.140555218761955,0.623735973307109,NaN,NaN,0.356640940258149,377064,148686.583968395,819
Satisfaction Threshold,Task Completion,4,286,0.0127530150594747,0.666888385330453,5.53738645820307,0.140555218761955,0.623735973307109,NaN,NaN,0.00583406084200327,691417,257310.583968395,206
Composite Threshold,Task Completion,4,286,0.0127530150594747,0.666888385330453,5.53738645820307,0.140555218761955,0.623735973307109,NaN,NaN,0.332371878735937,213239,-1280.41603160481,908
Random Choice,Task Completion,4,286,0.0127530150594747,0.666888385330453,5.53738645820307,0.140555218761955,0.623735973307109,0.0257675353366189,0.256994285543229,0.00937344547712862,67086,-3676.41603160481,4830
Response Threshold,Task Demand,8,561,0.00124987319018063,0.974728758113248,3.51208972185694,0.772114408184126,0.298926564947269,NaN,NaN,0.00515981946626351,2427354,-1447738.20650149,1
Satisfaction Threshold,Task Demand,8,561,0.00124987319018063,0.974728758113248,3.51208972185694,0.772114408184126,0.298926564947269,NaN,NaN,0.394994258292285,91898,-1710994.20650149,1
Composite Threshold,Task Demand,8,561,0.00124987319018063,0.974728758113248,3.51208972185694,0.772114408184126,0.298926564947269,NaN,NaN,0.219910332446506,637356,-359734.206501494,4096
Random Choice,Task Demand,8,561,0.00124987319018063,0.974728758113248,3.51208972185694,0.772114408184126,0.298926564947269,0.745769780687013,0.0315298199976862,0.0127543284812912,169633,-1612.2065014937,4899
Response Threshold,Task Completion,8,561,0.00124987319018063,0.974728758113248,3.51208972185694,0.772114408184126,0.298926564947269,NaN,NaN,0.000405371062125836,2769151,-1272505.20650149,1
Satisfaction Threshold,Task Completion,8,561,0.00124987319018063,0.974728758113248,3.51208972185694,0.772114408184126,0.298926564947269,NaN,NaN,0.17000854093612,24614,-384049.206501494,1489
Composite Threshold,Task Completion,8,561,0.00124987319018063,0.974728758113248,3.51208972185694,0.772114408184126,0.298926564947269,NaN,NaN,0.0870708849254833,507394,-242287.206501494,3516
Random Choice,Task Completion,8,561,0.00124987319018063,0.974728758113248,3.51208972185694,0.772114408184126,0.298926564947269,0.656264351059835,0.0246047467464615,0.0171216719640611,133116,10433.7934985063,4902
Response Threshold,Task Demand,1,743,0.00113962863930286,0.733087176488494,2.75469758158506,0.0251966860263462,0.23922354863631,NaN,NaN,Inf,3106732,-1792899.60438554,1
Satisfaction Threshold,Task Demand,1,743,0.00113962863930286,0.733087176488494,2.75469758158506,0.0251966860263462,0.23922354863631,NaN,NaN,Inf,182926,-540178.604385543,4692
Composite Threshold,Task Demand,1,743,0.00113962863930286,0.733087176488494,2.75469758158506,0.0251966860263462,0.23922354863631,NaN,NaN,Inf,348871,-384497.604385543,4847
Random Choice,Task Demand,1,743,0.00113962863930286,0.733087176488494,2.75469758158506,0.0251966860263462,0.23922354863631,0.0899373878820811,0.140165649541399,Inf,406096,-2458071.60438554,1
Response Threshold,Task Completion,1,743,0.00113962863930286,0.733087176488494,2.75469758158506,0.0251966860263462,0.23922354863631,NaN,NaN,Inf,3143936,-1768545.60438554,1
Satisfaction Threshold,Task Completion,1,743,0.00113962863930286,0.733087176488494,2.75469758158506,0.0251966860263462,0.23922354863631,NaN,NaN,Inf,234181,-637466.604385543,277
Composite Threshold,Task Completion,1,743,0.00113962863930286,0.733087176488494,2.75469758158506,0.0251966860263462,0.23922354863631,NaN,NaN,Inf,577063,-626266.604385543,487
Random Choice,Task Completion,1,743,0.00113962863930286,0.733087176488494,2.75469758158506,0.0251966860263462,0.23922354863631,0.881784157258312,0.945439688800023,Inf,3390545,-2118955.60438554,1
Response Threshold,Task Demand,2,212,0.00181701384564727,0.999218995887208,2.64530710083509,0.0630064975293499,0.389811784384428,NaN,NaN,0.00222699504112776,1018247,-190465.701353201,1
Satisfaction Threshold,Task Demand,2,212,0.00181701384564727,0.999218995887208,2.64530710083509,0.0630064975293499,0.389811784384428,NaN,NaN,0.768180853076516,1406,-528990.701353201,1
Composite Threshold,Task Demand,2,212,0.00181701384564727,0.999218995887208,2.64530710083509,0.0630064975293499,0.389811784384428,NaN,NaN,0.184039205120807,351954,-26179.7013532009,2107
Random Choice,Task Demand,2,212,0.00181701384564727,0.999218995887208,2.64530710083509,0.0630064975293499,0.389811784384428,0.695840994516937,0.365457195052117,0.000368807526610527,507821,-4597.70135320094,4925
Response Threshold,Task Completion,2,212,0.00181701384564727,0.999218995887208,2.64530710083509,0.0630064975293499,0.389811784384428,NaN,NaN,9.99494425507111e-05,1059553,-169777.701353201,1
Satisfaction Threshold,Task Completion,2,212,0.00181701384564727,0.999218995887208,2.64530710083509,0.0630064975293499,0.389811784384428,NaN,NaN,0.395915222755386,670,-163346.701353201,1753
Composite Threshold,Task Completion,2,212,0.00181701384564727,0.999218995887208,2.64530710083509,0.0630064975293499,0.389811784384428,NaN,NaN,0.177849936507988,366823,-85658.7013532009,1174
Random Choice,Task Completion,2,212,0.00181701384564727,0.999218995887208,2.64530710083509,0.0630064975293499,0.389811784384428,0.728188364927723,0.372498356395974,0.000360923033981691,522477,1396.29864679906,4905
Response Threshold,Task Demand,4,386,0.00417418098394321,0.716432966932858,4.14958705166668,0.392542827176005,0.593676729929058,NaN,NaN,0.182783248231008,763997,-21834.3826019861,1589
Satisfaction Threshold,Task Demand,4,386,0.00417418098394321,0.716432966932858,4.14958705166668,0.392542827176005,0.593676729929058,NaN,NaN,0.0706880097329679,782234,-863.382601986057,901
Composite Threshold,Task Demand,4,386,0.00417418098394321,0.716432966932858,4.14958705166668,0.392542827176005,0.593676729929058,NaN,NaN,0.473805588608834,339177,-11940.3826019861,575
Random Choice,Task Demand,4,386,0.00417418098394321,0.716432966932858,4.14958705166668,0.392542827176005,0.593676729929058,0.286296022305705,0.700887503548479,0.000743453943397681,783441,3236.61739801394,4852
Response Threshold,Task Completion,4,386,0.00417418098394321,0.716432966932858,4.14958705166668,0.392542827176005,0.593676729929058,NaN,NaN,0.151613324539222,760222,-23288.3826019861,2246
Satisfaction Threshold,Task Completion,4,386,0.00417418098394321,0.716432966932858,4.14958705166668,0.392542827176005,0.593676729929058,NaN,NaN,0.0203844714787869,776083,6481.61739801394,3107
Composite Threshold,Task Completion,4,386,0.00417418098394321,0.716432966932858,4.14958705166668,0.392542827176005,0.593676729929058,NaN,NaN,0.191427384326903,638699,-22369.3826019861,1229
Random Choice,Task Completion,4,386,0.00417418098394321,0.716432966932858,4.14958705166668,0.392542827176005,0.593676729929058,0.299232667227404,0.739191639087758,0.0007399124004719,821745,533.617398013943,4912
Response Threshold,Task Demand,8,186,0.00889306256347215,0.598353858459072,8.93274271332232,0.841031014745349,0.172361557189463,NaN,NaN,0.266687788709448,137017,-10814.0771216115,478
Satisfaction Threshold,Task Demand,8,186,0.00889306256347215,0.598353858459072,8.93274271332232,0.841031014745349,0.172361557189463,NaN,NaN,0.00165080277023076,527984,147196.922878389,452
Composite Threshold,Task Demand,8,186,0.00889306256347215,0.598353858459072,8.93274271332232,0.841031014745349,0.172361557189463,NaN,NaN,0.257908935306273,174531,-11418.0771216115,283
Random Choice,Task Demand,8,186,0.00889306256347215,0.598353858459072,8.93274271332232,0.841031014745349,0.172361557189463,0.100345823906069,0.621886541601376,0.00388220065928162,159827,3108.92287838852,4792
